"","(Intercept)","age","age2","age3","sexF","hcc_date_init1","sodium_lab_miss1","sodium_lab","sodium_lab2","creat_lab_miss1","creat_lab","creat_lab2","creat_lab3","platelet_lab_miss1","platelet_lab","platelet_lab2","platelet_lab3","albumin_lab_miss1","albumin_lab","albumin_lab2","inr_lab_miss1","inr_lab","inr_lab2","inr_lab3","bilirubin_lab_miss1","bilirubin_lab","bilirubin_lab3","myocardial_date_init1","heart_fail_date_init1","periph_date_init1","cerebro_date_init1","dementia_date_init1","pulmonary_date_init1","rheumatic_date_init1","ulcer_date_init1","diab_unc_date_init1","paralysis_date_init1","diab_com_date_init1","malignancy_date_init1","meta_cancer_date_init1","aids_date_init1","renal_mild_date_init1","renal_severe_date_init1","etiology_m0nALD","etiology_m0nMETALD","etiology_m0nHCV","etiology_m0nHBV","etiology_m0nBiliary","etiology_m0nOther","etiology_m0n2+ Etiologies","etiology_m0nUnknown"
"inr_lab_miss1",-0.0987270111373034,-0.000000214659577344924,-0.000000546732480996921,0.000000566836651225009,0.0000331545093927747,0.000066926970269433,-0.00504040330537775,-0.0000399788163638087,0.0000420856629953235,-0.000646287827801117,-0.00120703604505135,0.00166045068742586,-0.000595478624420954,0.000932941207427589,0.00000589795833548834,0.000000756760006788684,-0.0000122377394507663,0.000117230199429438,0.000274684255951564,-0.0006020884744182,0.104614198281642,0.0953396523634978,-0.111361308415923,0.0168102382367216,-0.00122706873986401,-0.00185494490922115,0.00176825745556309,-0.0000146726560614402,-0.0000357667123075532,0.00000976030999473186,-0.0000422772969336429,-0.0000766888683485633,-0.00000339150426154454,0.0000392964069164355,-0.0000455487265454001,0.0000246130301729602,-0.00000621987023383402,0.0000246904147043305,0.00000940466248543952,-0.0000249718350008837,0.0000686077641925334,-0.0000133918543923601,-0.0000235085250332591,-0.0000391351553749348,-0.0000640485030435015,0.0000201894587060257,0.000033742025572896,0.000149481296893809,0.00000473740447247653,0.0000794113450639946,-0.0000627419624246454
"inr_lab",-0.0896569534801855,-0.000000327445521064204,-0.000000517034964296085,0.00000124606372595998,0.0000296767022800944,0.0000430168653018249,-0.00510074049664102,-0.0000399484017305056,0.0000389472161445365,-0.000586170318935967,-0.00114354619216702,0.00160953259991332,-0.000595935477928062,0.000978174007457033,0.00000498923243117501,0.00000141801592605428,-0.0000116669583073295,0.000143472357378263,0.00026540582950354,-0.000614317877964756,0.0953396523634978,0.0874994545237995,-0.103029448265344,0.016290975388281,-0.001097352061857,-0.00177387082593254,0.00168872454226214,-0.0000121620772135486,-0.0000251642323180098,0.0000110678460286444,-0.0000390879816323095,-0.0000704412545603714,-0.000000670466094021891,0.0000403380586135261,-0.0000441089898816961,0.000025699906596505,0.00000435002289632818,0.0000215651796672547,0.0000102254175304359,-0.0000158239260973233,0.0000984649271805467,-0.00000579838632687324,-0.0000237225194297143,-0.0000311883842940695,-0.0000587151100228877,0.00000322938350990917,0.000024262143860163,0.000140621689466936,-0.0000136121877460419,0.0000555970075496149,-0.0000594132074961925
"inr_lab2",0.104529172534847,0.000000677001527232273,0.00000233139033622015,-0.00000799206903727102,-0.000023289907562789,-0.0000140204300770679,0.00627338656933663,0.0000484912064311639,-0.0000489579707233557,0.000729237091085375,0.00153119767444029,-0.00235021437758938,0.000932099677572267,-0.00120201347643676,-0.00000540372115226861,-0.00000236339415630388,0.0000138280154312475,-0.000185468440445654,-0.000268948540708206,0.000635163265384206,-0.111361308415923,-0.103029448265344,0.134882792467027,-0.0352304740447067,0.00116565768716597,0.00195984098412054,-0.0019385285906758,0.0000129160233634551,-0.0000937071586396584,-0.0000415183863037469,0.0000331384004166489,0.000120801109717381,-0.0000085323369426123,-0.0000411955985331715,0.0000719042458606644,-0.00000971685760161293,-0.0000399246629699446,-0.00000803060877329887,-0.0000229274917642682,0.0000446631386014519,-0.000112283941859852,-0.0000021192772004021,0.0000475254030079649,0.0000400818880082927,0.0000676742865285608,0.0000292571904933827,-0.00000140893277409946,-0.00015078055084613,0.0000136215012014908,-0.0000261664259585064,0.0000774063288343312
"inr_lab3",-0.0154340774528936,-0.000000163880714412187,-0.0000023510923496524,0.00000758349368292673,-0.00000566170204891751,-0.0000362283464064972,-0.00138308246245565,-0.0000101562682420186,0.0000117066834277504,-0.000146162021792639,-0.000389960880960774,0.000738422542513108,-0.000325231558316065,0.000208270433125376,0.000000280238915381106,0.000001063713927599,-0.00000242537145103187,0.0000355975817229184,-0.0000000172086948669584,-0.0000251048721460958,0.0168102382367216,0.016290975388281,-0.0352304740447067,0.0233151901100726,-0.0000619306503487064,-0.000176661443694127,0.000251315977264335,-0.00000169948365963532,0.00012111412588072,0.0000294739419907451,0.00000683614253916091,-0.0000615911439550163,0.0000112072335266456,0.00000245983205669486,-0.000027702744332713,-0.0000212695781622506,0.0000187030543195026,-0.0000141810502471053,0.000013267485576751,-0.0000305989543755619,0.0000166130600837825,0.00000712291461414459,-0.0000196058723490249,-0.00000702679715940334,-0.00000999949840310283,-0.0000343844749023777,-0.0000237708321839149,0.00000928528006353845,-0.0000104212339780199,-0.0000296748125960539,-0.0000265338650908842
"bilirubin_lab_miss1",0.000253602171358701,-0.000000060789847696373,0.000000200796800452028,-0.000000569126863622845,0.0000131402988381042,-0.0000108171368235281,0.000428418792966758,0.00000511777637776926,0.000000929066754600212,-0.000486209889183451,-0.000797092902988347,0.000777501397123676,0.000000377708365051673,-0.0000400106371936273,-0.000000185942370068029,0.00000111644406859763,-0.00000124054742773769,-0.00223399562320154,0.0000377213867481045,-0.000292618237334771,-0.00122706873986401,-0.001097352061857,0.00116565768716597,-0.0000619306503487064,0.00332077915111061,0.000677393377894512,-0.000711589945711223,-0.00000689044411852724,-0.0000129206647630134,0.00000443348587202142,0.0000165021535738703,0.000000465279535495123,0.00000438269771733706,0.0000114814717008573,0.0000047751794827317,0.00000948707936934086,-0.00000180376860113091,0.00000770251918816437,0.00000198310182040212,0.00000795500948364875,0.000030934200149809,-0.0000147489350235261,-0.00000272078273179255,-0.0000218688902200151,-0.0000121632667461792,0.0000302327582537648,0.000034018771049373,0.0000206860949590797,-0.00000860587830886791,0.0000175590492158225,-0.000010247850656715
"bilirubin_lab",0.0000776836595218551,0.000000272019126378935,-0.000000186855019373664,-0.000000783548683537317,0.0000308290671018648,-0.000000845183697745167,0.00128671529978945,0.00000854408392082748,-0.0000014455019961559,-0.000602893988316749,-0.00101342513271246,0.00113793935938367,-0.0000816963496802196,0.000196154995104371,0.000000342771406222975,0.00000127085960503218,-0.00000226582792497647,0.000183927389528815,0.0000215315697233316,-0.0000514975087203206,-0.00185494490922115,-0.00177387082593254,0.00195984098412054,-0.000176661443694127,0.000677393377894512,0.00113321602932405,-0.00120711950263112,-0.00000534586726320072,-0.00000927659693988015,0.000005015356354062,0.00000622673521516331,0.0000120615928131633,0.0000100859495998387,0.0000149654568356399,0.0000035037472486722,0.00000871173107278164,-0.0000000242906004764681,0.0000188628002833963,0.00000458073387514598,-0.00000104966225940755,0.0000131346613358053,0.00000838800956674506,0.0000115204106546846,-0.0000111481000279701,-0.0000124013242568066,0.0000180848292288759,0.0000152841262419157,0.0000106132766734181,-0.00002383593900976,0.0000017318997924615,0.000000817099020144988
"bilirubin_lab3",0.000153626136353841,0.0000000578988592714707,0.00000014252727103717,0.000000513247029815115,-0.0000322366325674982,0.00000211608452109753,-0.00143007543765714,-0.0000096528575361986,0.00000397779256920635,0.000626593547233622,0.00105624545157863,-0.001190110122341,0.0000888240788817344,-0.000202519787594563,-0.000000229728684926296,-0.00000157831271089525,0.0000024441292007804,-0.000186049706625071,-0.0000194521690284388,0.0000541546022910884,0.00176825745556309,0.00168872454226214,-0.0019385285906758,0.000251315977264335,-0.000711589945711223,-0.00120711950263112,0.00135578252911568,0.00000603421046294053,0.0000107457294924641,-0.00000431844815661821,-0.00000626713347206178,-0.0000128558909996505,-0.0000103699924800902,-0.0000150133305035175,-0.00000538628882545335,-0.00000800715003126182,0.000000182577929681093,-0.0000194603249919906,-0.00000549340016352419,-0.00000156084148574789,-0.00000914253999477218,-0.00000817698832164063,-0.00001210795924542,0.00000584232403058258,0.00000867859386729082,-0.0000171415113351596,-0.000017538970861879,-0.0000133678659671053,0.0000201546923262673,-0.0000053204166148347,-0.00000105741202888188
"myocardial_date_init1",0.00022132871486816,-0.000000475874498884592,0.000000361778657954345,-0.00000023197731745848,0.0000210781028516109,0.00000724329040844155,-0.000194414693620187,-0.00000148606418903696,0.00000160459531203672,0.0000173400817859395,0.0000375462548808119,-0.0000463287048779923,0.00000554460537361924,-0.0000135844313805886,-0.0000000847609806466996,0.0000000456720363669114,-0.0000000051528883213258,0.00000191385527903221,0.000000856106786144331,0.00000133825679131292,-0.0000146726560614402,-0.0000121620772135486,0.0000129160233634551,-0.00000169948365963532,-0.00000689044411852724,-0.00000534586726320072,0.00000603421046294053,0.00072238320480115,-0.000103054938142194,-0.0000408399965341136,-0.0000460880005889633,-0.00000576907398668067,-0.0000234485478037439,-0.00000806537352012169,-0.0000226127721595183,-0.00000683090298686341,-0.0000212604239699812,-0.0000137330118553048,-0.0000024305757527153,-0.00000288909126682895,-0.0000182541992749462,-0.0000220714980442211,-0.0000150557692358076,-0.00000337033336340473,0.000010296439910394,0.00000242440836205733,0.00000916162530730669,-0.00000078197754644666,-0.00000190436153596845,0.00000230779531604581,0.00000676373725737458
"heart_fail_date_init1",0.0000779376009421766,0.000000133645988100101,-0.000000243116131904165,-0.00000210305821836143,0.00000831266941729653,0.0000164216412364789,-0.0000575242375352272,-0.000000541236978974881,0.00000057470048388601,0.0000144960314373594,0.0000435731562311302,-0.0000863348336689727,0.0000404309492449413,-0.00000650663816028961,0.000000000869735414189716,-0.0000000514601547044868,0.0000000661466169784035,-0.00000682299725169426,0.00000368401061071772,-0.00000448041524355115,-0.0000357667123075532,-0.0000251642323180098,-0.0000937071586396584,0.00012111412588072,-0.0000129206647630134,-0.00000927659693988015,0.0000107457294924641,-0.000103054938142194,0.000375733981315057,-0.0000442242454928833,-0.000030995051739495,-0.0000216999192471106,-0.0000461824409910384,-0.0000130372126760643,-0.00000790179894643461,-0.00000892185033050636,-0.0000118202324474755,-0.0000135709216260424,-0.00000206046536132571,-0.00000124245015738879,-0.00000362393134486469,-0.0000486648425896126,-0.0000520851290394652,-0.00000137650758014646,0.00000566305197128756,0.00000995789255601911,0.0000155348697615665,0.0000165359218963353,0.00000233697809714967,0.0000142953162033927,0.0000200088323384342
"periph_date_init1",-0.0000303091025233604,0.000000110730171210775,-0.00000117651078279757,-0.0000022938377792389,0.0000144074980001017,0.00000882328844371958,0.00000635501496838034,0.000000112686222747603,-0.000000364914370117688,0.0000170885283509659,0.00000100952931207676,0.0000133416788112387,-0.0000135353980159343,-0.0000064996290420423,-0.0000000908516799190448,0.0000000499980653107048,0.0000000701502501210134,-0.00000728382821045508,-0.00000357252887910405,0.00000948964452299503,0.00000976030999473186,0.0000110678460286444,-0.0000415183863037469,0.0000294739419907451,0.00000443348587202142,0.000005015356354062,-0.00000431844815661821,-0.0000408399965341136,-0.0000442242454928833,0.000356485286050415,-0.000065450721048732,-0.0000256115660964657,-0.0000337315159706993,-0.0000186030222654273,-0.0000206014485819137,-0.00000163995836681646,-0.0000149755206870455,-0.0000305409574308769,-0.0000131960940028917,-0.000019945736545526,0.0000190200134921184,-0.0000269695487072489,-0.0000180654523792562,0.0000046802014064024,0.00000190857833503651,0.0000000518961119132065,0.00000791443148698,0.0000077959343025777,0.00000203568053497539,0.00000260540777115259,0.0000108849865838071
"cerebro_date_init1",-0.000201979299447372,-0.000000152584091699593,-0.000000192701155298684,-0.00000234492140353092,0.000000067981754934878,0.0000169809477436722,0.000271281778508025,0.0000020732265053407,-0.00000267091213795028,-0.0000098518665529313,-0.0000109544338710963,0.00000671180987434611,0.00000868651621089207,-0.0000110756988696381,-0.0000000829767251979122,0.0000000385391205329972,0.0000000451817033521361,-0.0000137140483192486,-0.00000274652063001787,0.00000120030608392155,-0.0000422772969336429,-0.0000390879816323095,0.0000331384004166489,0.00000683614253916091,0.0000165021535738703,0.00000622673521516331,-0.00000626713347206178,-0.0000460880005889633,-0.000030995051739495,-0.000065450721048732,0.000468410250120796,-0.0000666068843698665,-0.0000208502516551075,-0.0000186300510712783,-0.0000319257239602759,-0.0000115411206859055,-0.000192085146857536,-0.0000067731703537176,-0.00001374018591044,-0.00000723864737218043,-0.0000096826841232768,-0.0000138776695777746,-0.0000178922119583026,-0.00000915055103784053,-0.0000022165425445406,0.00000155847632837967,-0.00000133413187751306,0.000000158164053292901,-0.00000116898684294852,-0.00000105075612994392,0.00000888261035396402
"dementia_date_init1",-0.000272495210037432,-0.000000350665934463282,0.000000937778985401212,-0.00000861640010127303,-0.00000651466632786887,0.0000065700496591681,0.000391605369371403,0.0000029684098964045,-0.00000384897709385484,-0.0000307646285082017,-0.0000550959300856048,0.0000816759894192346,-0.0000235219391903943,0.00000734768523945624,0.000000133566618863431,-0.000000199606008224343,0.0000000998480111822883,0.00000306502160502399,0.00000209642487188721,-0.0000093901319653589,-0.0000766888683485633,-0.0000704412545603714,0.000120801109717381,-0.0000615911439550163,0.000000465279535495123,0.0000120615928131633,-0.0000128558909996505,-0.00000576907398668067,-0.0000216999192471106,-0.0000256115660964657,-0.0000666068843698665,0.00128538581712732,-0.0000100499462310625,-0.0000114695860243461,-0.00000796106571733737,-0.00000523736774235081,-0.0000852651669800647,0.000000822293972609653,0.00001109417978906,-0.000000251490688595186,-0.0000197484688655337,-0.0000197491233754016,-0.0000102054113489722,-0.0000298038985597765,-0.0000214224351606847,-0.00000465817312746207,-0.000003405998237194,0.0000125453674379638,0.00001662453288951,-0.00000841143353612128,-0.00000412050165694421
"pulmonary_date_init1",-0.000232244481353037,-0.000000345035064094057,0.0000000874977910976752,0.00000054398119497202,-0.0000121928612398276,0.0000172224834024324,0.000211973743043236,0.00000164568652134621,-0.00000181468872111711,0.00000541716525872139,-0.00000371070188308476,0.00000793857023808979,0.000000872906945879289,-0.00000783604433557925,-0.0000000120170363447821,-0.0000000735714909683449,0.000000113504636050958,-0.00000101122909976681,-0.000000000495874295523204,-0.00000147427971251818,-0.00000339150426154454,-0.000000670466094021891,-0.0000085323369426123,0.0000112072335266456,0.00000438269771733706,0.0000100859495998387,-0.0000103699924800902,-0.0000234485478037439,-0.0000461824409910384,-0.0000337315159706993,-0.0000208502516551075,-0.0000100499462310625,0.000247759787506937,-0.0000243891065533403,-0.0000211054225549513,-0.00000737619908288555,-0.00000714273679935796,-0.00000443106556582682,-0.000015589644880374,-0.0000090655921661944,-0.0000264746933343814,-0.0000103977151777935,0.000000373554158350718,-0.00000049971552938553,-0.0000000867026194133949,-0.00000361202707469451,0.000012253509826515,0.0000140057564226086,0.0000032716787858504,0.00000578853044632464,0.0000172720198860368
"rheumatic_date_init1",0.000127066983209246,-0.000000687874266762016,0.00000119768303924779,-0.000000148121689406917,-0.000039578800620407,0.0000131946100745721,-0.000172678138628166,-0.00000108971861307148,0.000000893192337012492,0.0000121515269068838,-0.0000188794621520188,0.0000300808566178513,-0.000005768526694471,0.000000184236679199486,-0.0000000731206026231865,-0.00000000307471295065801,0.00000000665819689389487,-0.000000127130616583762,-0.00000409507979030979,0.0000000310724577486564,0.0000392964069164355,0.0000403380586135261,-0.0000411955985331715,0.00000245983205669486,0.0000114814717008573,0.0000149654568356399,-0.0000150133305035175,-0.00000806537352012169,-0.0000130372126760643,-0.0000186030222654273,-0.0000186300510712783,-0.0000114695860243461,-0.0000243891065533403,0.000834397018993641,-0.0000266318012002155,-0.00000361749793634017,-0.0000135662386768561,0.000000119872379247926,-0.0000094976844252624,0.00000833127885705367,0.0000272949543898348,-0.0000150121360709249,-0.00000363260350303754,0.0000153913544449778,0.0000126038456231352,0.00000324212727996947,-0.00000324151218931906,-0.0000306305216133833,-0.0000350449026745157,-0.0000093269873943212,0.00000918879482289586
"ulcer_date_init1",0.000205491792161573,-0.000000477169107357531,0.0000011859721505389,-0.00000122472010034234,-0.00000254351470438232,0.0000128984087805161,-0.000179994032360439,-0.00000123816274595195,0.000000659104416544637,0.00000959673975087808,-0.00000570434645090777,0.0000114532992091929,-0.00000562900638992853,0.00000240894110253019,0.0000000381369676089274,-0.0000000881195035311112,0.0000000384832701602569,-0.00000072544616082425,0.00000143180471611405,-0.00000137537018746372,-0.0000455487265454001,-0.0000441089898816961,0.0000719042458606644,-0.000027702744332713,0.0000047751794827317,0.0000035037472486722,-0.00000538628882545335,-0.0000226127721595183,-0.00000790179894643461,-0.0000206014485819137,-0.0000319257239602759,-0.00000796106571733737,-0.0000211054225549513,-0.0000266318012002155,0.0012946367371504,-0.00000889028591185135,-0.0000153857476575295,-0.00000254759260361496,-0.0000179163661102943,-0.00000689785049698359,0.00000431498508722627,-0.0000059524169907218,-0.000018552635774564,-0.00000538317065907402,-0.00000460370391583838,0.00000757509555485941,-0.00000414078259077503,0.00000262002660277069,-0.00000420371216354031,0.000000689436437891842,0.00000968383463988898
"diab_unc_date_init1",0.000182234765070664,-0.00000152323231292753,0.00000135147681054666,0.00000117060330570654,-0.000000358877387972029,0.00000238037429131405,-0.000248000466374807,-0.00000202635306901581,0.00000382175668789334,0.00000617237505201934,0.00000621189626187243,0.0000040184566293448,-0.00000594728216937372,-0.00000182766971974538,-0.0000000283294009365389,0.0000000829971039685347,-0.0000000287007630077802,0.00000198820253701622,-0.0000000613405685940034,-0.00000362734205066125,0.0000246130301729602,0.000025699906596505,-0.00000971685760161293,-0.0000212695781622506,0.00000948707936934086,0.00000871173107278164,-0.00000800715003126182,-0.00000683090298686341,-0.00000892185033050636,-0.00000163995836681646,-0.0000115411206859055,-0.00000523736774235081,-0.00000737619908288555,-0.00000361749793634017,-0.00000889028591185135,0.000281532133545658,-0.00000182746792448084,-0.000158179568788202,-0.00000656220499470544,0.0000053055156860077,-0.0000170591017276596,0.00000311221637831999,-0.000000352788876224019,0.0000707212840435577,0.00003392368722308,0.0000311176367143832,0.0000191856726241517,0.0000377172857123544,0.0000190368204974034,0.0000613722842469134,0.0000944515756416281
"paralysis_date_init1",0.000519197206055832,-0.00000000269726595850757,0.000000968605141268276,0.000000412216717535456,0.00000329261611447506,0.0000137648646364343,-0.000570981322362235,-0.00000425178664106888,0.00000413647275642334,0.0000277763561870538,0.000024945860400623,-0.00000342296407414132,-0.0000203281866581466,-0.0000000648555642638721,-0.0000000101408516129783,-0.0000000176056607713298,0.0000000435083283405259,0.00000756519830133174,0.00000664412805267737,-0.0000115482184537727,-0.00000621987023383402,0.00000435002289632818,-0.0000399246629699446,0.0000187030543195026,-0.00000180376860113091,-0.0000000242906004764681,0.000000182577929681093,-0.0000212604239699812,-0.0000118202324474755,-0.0000149755206870455,-0.000192085146857536,-0.0000852651669800647,-0.00000714273679935796,-0.0000135662386768561,-0.0000153857476575295,-0.00000182746792448084,0.00278112387833537,-0.000010742697368786,-0.0000047123820129588,0.0000008518105123492,-0.0000556809974021737,-0.00000928990539603745,-0.0000159703075057548,-0.00000416599321259362,0.0000000230858539333486,-0.0000052617411342661,0.00000543741030766891,-0.000000498285440829611,0.0000027279581492071,0.000000792495831230596,0.00000563302419890158
"diab_com_date_init1",0.0000926368287869333,0.0000000833753991539004,-0.00000111350948027601,0.00000127533038788058,-0.00000295327442179699,-0.00000335610530541244,-0.000121218731735295,-0.000000997810651037505,0.00000167036026427453,0.0000079388155915199,0.0000149178755851707,-0.0000277158368859547,-0.000000345594536445898,-0.00000395558993435893,-0.0000000645678566570916,0.000000108734604454019,-0.000000052538586547603,-0.000000400687445852368,-0.0000000713061505394692,0.00000580021136276173,0.0000246904147043305,0.0000215651796672547,-0.00000803060877329887,-0.0000141810502471053,0.00000770251918816437,0.0000188628002833963,-0.0000194603249919906,-0.0000137330118553048,-0.0000135709216260424,-0.0000305409574308769,-0.0000067731703537176,0.000000822293972609653,-0.00000443106556582682,0.000000119872379247926,-0.00000254759260361496,-0.000158179568788202,-0.000010742697368786,0.00040677802046068,0.00000521488203110186,0.00000498044788479777,0.0000291380243486039,-0.0000930672496678173,-0.0000272690552750615,0.0000158887223995405,0.0000122053101807592,0.0000146928464377862,0.0000146049803295275,0.0000176657830691645,0.0000147116729786931,0.0000120565200223952,0.00000393393808468074
"malignancy_date_init1",0.0000539043888422613,-0.000000398236645711609,-0.000000629682108899598,-0.00000134957441667405,0.00000723888769963057,-0.000388062245494493,-0.0000572449953125791,-0.00000033521643719541,-0.000000563792479106724,-0.00000340690464716641,-0.0000211385923415894,0.0000208537371955467,0.00000241656809396907,-0.00000453273050362062,0.0000000126157986606967,-0.0000000308767902478274,-0.0000000415687587083524,-0.00000533095685390608,-0.00000470042028781205,0.00000187890280687625,0.00000940466248543952,0.0000102254175304359,-0.0000229274917642682,0.000013267485576751,0.00000198310182040212,0.00000458073387514598,-0.00000549340016352419,-0.0000024305757527153,-0.00000206046536132571,-0.0000131960940028917,-0.00001374018591044,0.00001109417978906,-0.000015589644880374,-0.0000094976844252624,-0.0000179163661102943,-0.00000656220499470544,-0.0000047123820129588,0.00000521488203110186,0.000502580630217064,-0.000332515369368183,-0.0000292499504545233,-0.0000111428737636983,-0.0000113486045988211,0.0000114082036269061,0.0000124488141255595,0.0000113925839559687,-0.00000157996179232453,0.00000536463776754248,0.00000398677033000438,0.00000860444886846662,0.000000634930739657353
"meta_cancer_date_init1",0.0000850002069058382,-0.000000728876118166839,0.0000013089450616308,0.000000139272538462034,-0.00000821311213114923,0.0000221656608319533,-0.0000613094751439038,-0.000000561218497558809,0.0000000313607333490362,0.00000909895947896149,0.0000202372573968458,-0.0000146144326081279,-0.00000287846682375677,-0.000000264809507457788,0.000000245759312847594,-0.000000327769077677408,0.000000105593416928122,0.00000209445121231366,0.00000298857131822767,-0.00000507811757818899,-0.0000249718350008837,-0.0000158239260973233,0.0000446631386014519,-0.0000305989543755619,0.00000795500948364875,-0.00000104966225940755,-0.00000156084148574789,-0.00000288909126682895,-0.00000124245015738879,-0.000019945736545526,-0.00000723864737218043,-0.000000251490688595186,-0.0000090655921661944,0.00000833127885705367,-0.00000689785049698359,0.0000053055156860077,0.0000008518105123492,0.00000498044788479777,-0.000332515369368183,0.00193212791171245,-0.00000432915038922942,-0.00000184076117646761,-0.00000675624508602492,0.0000126674886659352,0.0000190218622490993,0.0000208598776974156,0.000033015743148061,0.0000181404583375384,0.0000212734283451574,0.0000229851804858926,-0.00000297196759893267
"aids_date_init1",-0.0176053954723037,-0.00000376798915430531,0.00000773153912651459,-0.00000102006938186557,0.0000221294695277614,0.0000412633586964795,0.0176293288465885,0.000131929470488578,-0.000134084355488529,-0.000142499748832327,-0.0000785503794222978,-0.0000378286917452589,0.000150223200243455,0.0000954542943460561,0.00000069987867453767,-0.000000502609216656487,-0.000000250389487394731,0.00000648851269177481,0.0000241190546330685,-0.000070303370430681,0.0000686077641925334,0.0000984649271805467,-0.000112283941859852,0.0000166130600837825,0.000030934200149809,0.0000131346613358053,-0.00000914253999477218,-0.0000182541992749462,-0.00000362393134486469,0.0000190200134921184,-0.0000096826841232768,-0.0000197484688655337,-0.0000264746933343814,0.0000272949543898348,0.00000431498508722627,-0.0000170591017276596,-0.0000556809974021737,0.0000291380243486039,-0.0000292499504545233,-0.00000432915038922942,0.0441834949169956,-0.000043065460007346,-0.0000122583766034045,0.0000081752130060886,0.00000597841840273534,-0.0000731690404923958,-0.000167667345218425,0.00000365725885626515,0.0000178660100880862,-0.0000739462670601446,-0.00000392730440950695
"renal_mild_date_init1",-0.000247860629522854,0.000000205547167212465,-0.000000408724718153162,-0.00000326127938163946,-0.00000341399036874468,0.0000100731978049738,0.000220892183027221,0.00000162728094918791,-0.00000297355829835574,0.0000112303622953632,0.000138461709263344,-0.000349214047303623,0.000206974006642504,0.00000673013533018212,0.0000000736559195520611,-0.000000103510358783325,0.0000000499570344618856,0.0000243852496759981,0.000000862125464552277,0.00000720496482415395,-0.0000133918543923601,-0.00000579838632687324,-0.0000021192772004021,0.00000712291461414459,-0.0000147489350235261,0.00000838800956674506,-0.00000817698832164063,-0.0000220714980442211,-0.0000486648425896126,-0.0000269695487072489,-0.0000138776695777746,-0.0000197491233754016,-0.0000103977151777935,-0.0000150121360709249,-0.0000059524169907218,0.00000311221637831999,-0.00000928990539603745,-0.0000930672496678173,-0.0000111428737636983,-0.00000184076117646761,-0.000043065460007346,0.000457357561813699,-0.000183893205111365,0.00000710875564362803,0.00000284514505200787,0.00000165070494957203,-0.00000642052796556467,0.00000446633952649951,0.00000585168358280193,0.0000042162087003961,0.0000130041151887019
"renal_severe_date_init1",0.000121848850230007,-0.000000151762219939747,0.00000107038803291201,0.000000147900750642043,0.00000594084749786424,0.0000195655429442577,-0.0000901780091273913,-0.000000881877469863362,0.000000716734164503526,-0.0000210468519789962,0.0000262233088755882,0.000000280668323138595,-0.000212616101829634,-0.00000341275159676266,-0.0000000839204845870925,0.000000103009661618351,-0.0000000179802791332036,0.00000993623390771836,0.00000191311873351833,0.000000813523733450061,-0.0000235085250332591,-0.0000237225194297143,0.0000475254030079649,-0.0000196058723490249,-0.00000272078273179255,0.0000115204106546846,-0.00001210795924542,-0.0000150557692358076,-0.0000520851290394652,-0.0000180654523792562,-0.0000178922119583026,-0.0000102054113489722,0.000000373554158350718,-0.00000363260350303754,-0.000018552635774564,-0.000000352788876224019,-0.0000159703075057548,-0.0000272690552750615,-0.0000113486045988211,-0.00000675624508602492,-0.0000122583766034045,-0.000183893205111365,0.00120155110571471,-0.00000761566604277515,0.00000297298853564524,-0.00000982323421100782,-0.0000273531351538921,-0.00000510138543814788,-0.00000805598901085965,-0.00000841969187864113,0.000000196157945566146
"etiology_m0nALD",-0.00162671718275588,0.00000113375029354506,0.00000137167234146959,-0.00000026053547079834,0.0000347781757472889,0.00000150500946033201,0.0014259816743685,0.0000105015436993349,-0.00000851914634675831,0.000013776526875243,0.000029438116293414,-0.000000238713440148193,-0.0000359957342625216,-0.00000809616636333394,-0.0000000687483076018809,0.0000000316290298187161,-0.0000000501282760280589,-0.00000604800301039402,0.000000201440838608478,0.0000155772228496836,-0.0000391351553749348,-0.0000311883842940695,0.0000400818880082927,-0.00000702679715940334,-0.0000218688902200151,-0.0000111481000279701,0.00000584232403058258,-0.00000337033336340473,-0.00000137650758014646,0.0000046802014064024,-0.00000915055103784053,-0.0000298038985597765,-0.00000049971552938553,0.0000153913544449778,-0.00000538317065907402,0.0000707212840435577,-0.00000416599321259362,0.0000158887223995405,0.0000114082036269061,0.0000126674886659352,0.0000081752130060886,0.00000710875564362803,-0.00000761566604277515,0.0015876741352239,0.000124869762732805,0.000116245032962942,0.000109849132273633,0.000102993655433507,0.00010287082984726,0.000136601151209807,0.000160940539162332
"etiology_m0nMETALD",-0.000564665068502448,-0.00000143154095766254,0.00000168757672037533,0.00000195385326162065,0.000043566784226663,-0.000000335169086884507,0.000544073979210446,0.0000039640623384421,-0.000000917921522884122,0.0000147873837602409,0.0000111230352506018,0.0000131236090272238,-0.0000214475069119973,-0.0000120985436886619,-0.000000175281860287316,0.000000185944690548474,-0.0000000326946470608157,0.00000248069161473724,-0.000000798480296028853,0.0000105404275159925,-0.0000640485030435015,-0.0000587151100228877,0.0000676742865285608,-0.00000999949840310283,-0.0000121632667461792,-0.0000124013242568066,0.00000867859386729082,0.000010296439910394,0.00000566305197128756,0.00000190857833503651,-0.0000022165425445406,-0.0000214224351606847,-0.0000000867026194133949,0.0000126038456231352,-0.00000460370391583838,0.00003392368722308,0.0000000230858539333486,0.0000122053101807592,0.0000124488141255595,0.0000190218622490993,0.00000597841840273534,0.00000284514505200787,0.00000297298853564524,0.000124869762732805,0.000438160135192136,0.000112457370132187,0.000106402537592102,0.000090715532026632,0.000096079142099265,0.000118205623810579,0.000123550324693065
