"","(Intercept)","age","age2","age3","sexF","hcc_date_init1","sodium_lab_miss1","sodium_lab","sodium_lab2","creat_lab_miss1","creat_lab","creat_lab2","creat_lab3","platelet_lab_miss1","platelet_lab","platelet_lab2","platelet_lab3","albumin_lab_miss1","albumin_lab","albumin_lab2","inr_lab_miss1","inr_lab","inr_lab2","inr_lab3","bilirubin_lab_miss1","bilirubin_lab","bilirubin_lab3","myocardial_date_init1","heart_fail_date_init1","periph_date_init1","cerebro_date_init1","dementia_date_init1","pulmonary_date_init1","rheumatic_date_init1","ulcer_date_init1","diab_unc_date_init1","paralysis_date_init1","diab_com_date_init1","malignancy_date_init1","meta_cancer_date_init1","aids_date_init1","renal_mild_date_init1","renal_severe_date_init1","etiology_m0nALD","etiology_m0nMETALD","etiology_m0nHCV","etiology_m0nHBV","etiology_m0nBiliary","etiology_m0nOther","etiology_m0n2+ Etiologies","etiology_m0nUnknown"
"bilirubin_lab_miss1",0.000473179627246872,-0.000000365474037626731,0.000000830734349856965,-0.00000149296199574066,0.0000229129043213928,-0.0000122877179099977,0.000708399525008776,0.00000873798815493485,0.00000136804601143618,-0.000787874034946419,-0.0012827547391498,0.00122843800623365,0.0000103805378986297,-0.0000870287666697158,-0.000000512366442784548,0.00000223204014752573,-0.00000246861092474153,-0.00386329466026377,0.0000829067788594824,-0.000591976699468134,-0.00230106763916615,-0.00205182624753257,0.00216857601625723,-0.000106659049666834,0.00588945614432012,0.00123068474815009,-0.0012845040134055,-0.0000106696872882342,-0.0000237625416517091,0.00000564691546151542,0.0000247963087914593,0.00000272249547911342,0.00000844753147934531,0.0000200138278260703,0.0000115759167239126,0.0000158652258278434,-0.0000027217487315799,0.0000131085971928684,0.00000221471212267642,0.0000130081473390659,0.0000559918537709991,-0.0000294562675326374,-0.00000565750140050921,-0.0000432958068719599,-0.0000214726837455667,0.0000551083988863722,0.0000632343696873613,0.0000432051207053727,-0.0000137862397712337,0.0000313976105306992,-0.0000203279496168961
"bilirubin_lab",0.000238205965189599,0.000000243868211622509,0.0000000683381859676664,-0.00000149541551652555,0.0000491454806567979,-0.00000844152705418243,0.00212218578435143,0.0000139864425627579,-0.0000018456945295572,-0.00100042367030556,-0.00167043689859286,0.00187674530348768,-0.000138907908021605,0.00031999356756277,0.000000440000958493805,0.0000023338371201504,-0.00000417974089235793,0.000270506531983074,0.0000369070750902038,-0.0000905457460326123,-0.00323031463528995,-0.00307554001354856,0.00338939475182254,-0.00030252999729114,0.00123068474815009,0.00189419372976232,-0.00200353547720405,-0.00000986191503993835,-0.0000186853987602181,0.00000851179304359601,0.0000119020920786256,0.0000197957412796335,0.0000161666323355632,0.0000207780061700724,0.00000529937890264305,0.0000138099450014857,0.000000716225373615099,0.0000335078544009698,0.0000069126261684614,-0.00000189653435275522,0.0000190962097341108,0.0000130179350137215,0.0000176723055271055,-0.0000246978022702797,-0.0000271925846726311,0.0000326639602435512,0.0000258694010155409,0.0000187243854402897,-0.0000386691506097403,0.00000239215171811688,0.000000545254414781378
"bilirubin_lab3",-0.000176086391262853,0.000000222038525545008,-0.000000072897595599372,0.00000107453745368424,-0.0000518489020903866,0.0000102503653731297,-0.00206510710757459,-0.000013615724092227,0.00000406618702345249,0.0010372392240414,0.00173610141147434,-0.00195525493517885,0.000148636956261812,-0.000332981858222119,-0.00000029169827913034,-0.00000279479434288576,0.00000450119715099026,-0.00027202365715972,-0.000034351946353359,0.0000982759330848241,0.00311745593715207,0.00296437450482268,-0.00339113364757876,0.000438913028673918,-0.0012845040134055,-0.00200353547720405,0.00220618031847458,0.0000110138843410071,0.000021339686073597,-0.00000748388226512976,-0.0000122274357542433,-0.0000207344952250022,-0.000016929379851427,-0.0000204224041320452,-0.00000880413359179519,-0.0000124269966379229,-0.00000184455420250441,-0.0000342444185741155,-0.00000848250843937301,-0.0000031386005700021,-0.0000102952612033148,-0.0000134257891374009,-0.0000184688319199299,0.000015597422483412,0.0000211251039900032,-0.00003140463591601,-0.0000295057308683184,-0.0000251032466081441,0.0000337237834711736,-0.00000860987662340967,-0.000000428590703585804
"myocardial_date_init1",0.000244545223393952,-0.000000745113491208019,0.000000608483738538445,-0.00000037460328300676,0.0000352924700210936,0.00000805194383913116,-0.000174734732839467,-0.0000013490664849942,0.00000148191885302008,0.0000324775827175212,0.0000688283388604427,-0.0000840931654499226,0.0000113548968066779,-0.0000267268689110817,-0.000000174463005757554,0.0000000979451137305944,0.0000000667281963487133,-0.000000674583533435452,0.000000421096242922331,0.00000796923881552231,-0.0000467467952254287,-0.000040386954156302,0.0000508243954784433,-0.0000207517507018953,-0.0000106696872882342,-0.00000986191503993835,0.0000110138843410071,0.0012231380152146,-0.000176235744266606,-0.000072300871792676,-0.0000810306356829141,-0.0000104464806156115,-0.0000405023107100882,-0.000012591765041124,-0.0000437532661542991,-0.0000119552733232908,-0.0000379297557815025,-0.0000215455253907596,-0.00000367488071035937,-0.00000822234239644504,-0.0000317274569559142,-0.0000420667701089803,-0.00002899282112896,-0.00000358963137899612,0.0000186490663397434,0.00000467082561485029,0.000012122362811386,-0.00000160047703164787,-0.00000617144197759797,0.00000314246556215237,0.0000117408050219306
"heart_fail_date_init1",0.000159358427872585,0.000000204685146427301,-0.000000532076943616234,-0.00000322455683906717,0.0000139031034075458,0.0000339340005878459,-0.000108146169180227,-0.000000982618759485317,0.00000109295882070606,0.0000255540134527618,0.0000730329911215997,-0.00014072472330725,0.0000632941270679278,-0.00000697620228506862,0.0000000490264685104645,-0.000000124098374465992,0.000000147823601940188,-0.0000158948985068344,0.00000362776256541096,0.00000501009488230002,-0.0000740747808964223,-0.0000547958101340458,-0.000125053455459208,0.000179190380919864,-0.0000237625416517091,-0.0000186853987602181,0.000021339686073597,-0.000176235744266606,0.000644167593958434,-0.0000813992897834827,-0.0000539025606463392,-0.0000362040730298311,-0.0000859584716080072,-0.0000250560289912254,-0.0000143896463017422,-0.0000157104045102759,-0.0000221159917874131,-0.0000209883276445776,-0.0000073988411614782,-0.000000623786503843909,0.00000219683177354137,-0.0000920851979739439,-0.0000904805135172989,-0.00000498815920864145,0.00000875563929408227,0.0000158757896444441,0.0000245697202883007,0.0000286298912288371,0.00000281684011970904,0.000023488055984145,0.0000334506339237282
"periph_date_init1",-0.0000638902620442176,0.000000229514426296335,-0.00000206900925207635,-0.00000342944073412297,0.0000242280304650002,0.0000195548122698583,0.0000142962725256519,0.000000251961408956178,-0.000000505721706223414,0.0000226497891296157,-0.0000152278715485724,0.0000438046288328667,-0.0000285587953365302,-0.00000956634348130396,-0.000000135202745202873,0.0000000795738383308526,0.0000000623311354868449,-0.0000134025717226526,-0.00000885780324464849,0.0000278172236146131,0.0000327422895166919,0.0000321765023120986,-0.0000795239500323333,0.0000465885974471712,0.00000564691546151542,0.00000851179304359601,-0.00000748388226512976,-0.000072300871792676,-0.0000813992897834827,0.000622180115049041,-0.000116929339972689,-0.0000492172109676596,-0.0000631803368660764,-0.0000351271099795171,-0.0000372202639896236,-0.00000180964522163539,-0.0000227829295500646,-0.0000476662242256054,-0.0000276709967876311,-0.0000333342454577753,0.0000320070176161328,-0.0000530036270186147,-0.000031765720312866,0.00000808384711620898,0.00000229570550596148,-0.00000105741451742007,0.0000108991355637845,0.0000107243626955299,0.00000299106615065808,0.00000363109706933386,0.0000169178203492259
"cerebro_date_init1",-0.000407420730588859,-0.000000182819082111939,-0.00000048394144634812,-0.00000351459399593963,-0.000000956331697451199,0.000030415457731867,0.000516368590348906,0.00000391126172186702,-0.00000465819080553117,-0.0000178412015706099,-0.0000136116341242451,0.00000986909145632112,0.0000122767732437179,-0.0000149788205043423,-0.000000133007388622014,0.0000000815663120585037,0.0000000494747242319453,-0.0000193217417181051,-0.00000578094421459648,0.00000742849612960909,-0.0000658875666190885,-0.0000621412453523794,0.000050168476985881,0.0000182321445060532,0.0000247963087914593,0.0000119020920786256,-0.0000122274357542433,-0.0000810306356829141,-0.0000539025606463392,-0.000116929339972689,0.000818882643935342,-0.000120208079535419,-0.0000379076976813592,-0.0000333521965049781,-0.0000570350288522323,-0.0000200309076750154,-0.00033621321755909,-0.00000826334358196778,-0.0000265386045532402,-0.000013194293468831,-0.0000145666693863654,-0.0000297157907211768,-0.0000322514761824217,-0.0000173184991343004,-0.00000619186604598697,0.00000136699584498143,-0.00000422924798761491,-0.000000569899868237471,-0.00000319125226292608,-0.00000320466453934808,0.0000125102481667557
"dementia_date_init1",-0.0000998750558607894,-0.000000568669102911563,0.00000158026828026155,-0.0000146036255944344,-0.000012756043089352,0.000013327790509828,0.000310996769029561,0.00000237408208275516,-0.00000378609497019827,-0.0000545850628514723,-0.000101010144666946,0.000144558910051162,-0.0000379403561191812,0.00000998407545442632,0.000000165540654570476,-0.00000021846515663733,0.0000000909896037197428,-0.0000027393784273092,0.00000212012027155036,-0.00000689860438993458,-0.000126724753889951,-0.000116441602746665,0.000202599250222047,-0.000108853871670323,0.00000272249547911342,0.0000197957412796335,-0.0000207344952250022,-0.0000104464806156115,-0.0000362040730298311,-0.0000492172109676596,-0.000120208079535419,0.00202804777049984,-0.0000178737517032186,-0.0000160777000514635,-0.00000980399717244764,-0.00000836429940345493,-0.000151146875569321,0.00000429865520377953,0.0000190754636425842,-0.000000383007681574578,-0.0000316729141273234,-0.0000399278387767191,-0.0000174191948116328,-0.0000532378223185769,-0.0000368962334302985,-0.00000906308004400648,-0.0000036467516236316,0.0000186772309414029,0.0000276922754722351,-0.0000165840728274957,-0.0000112072211113566
"pulmonary_date_init1",-0.000335012840976528,-0.000000576052557256641,-0.00000000246008034535874,0.00000137037246878893,-0.0000203922571437524,0.0000326105150799988,0.00032100603130575,0.00000250645038773893,-0.00000277269376854558,-0.00000114141510809902,-0.0000218014886043821,0.0000343512644552851,-0.00000468636653859031,-0.0000151812678837933,-0.0000000253649616588247,-0.000000123310387914806,0.000000193523707822069,-0.00000654857396668619,-0.00000299274070828129,0.00000795169854974354,-0.00000886708615992649,-0.00000427885447579148,-0.0000102314798036665,0.0000163753654897723,0.00000844753147934531,0.0000161666323355632,-0.000016929379851427,-0.0000405023107100882,-0.0000859584716080072,-0.0000631803368660764,-0.0000379076976813592,-0.0000178737517032186,0.000437069498902509,-0.0000464085230097588,-0.000038476558791489,-0.0000124812207074868,-0.000011841038880342,-0.00000271077277783236,-0.0000325115752435298,-0.0000174364002921792,-0.0000438705441298858,-0.0000235902149577831,0.00000136314188721862,-0.00000203850056420137,-0.00000136544347998216,-0.00000943882209641397,0.0000198914291459267,0.0000216878316218328,0.00000525962440839572,0.00000588867650994142,0.0000298759178364277
"rheumatic_date_init1",0.000202777873301225,-0.00000129053292852074,0.00000221549248303487,-0.000000253020599466675,-0.0000688238085368302,0.0000238528560368617,-0.000291630603521569,-0.00000184364271900051,0.00000177531508141186,0.0000203877470214801,-0.0000299433531627818,0.0000490297417445269,-0.00000988300558039328,0.00000250830267576318,-0.0000000904467521112792,-0.0000000214561728762282,0.000000067950929956016,-0.00000432428904628643,-0.00000907748271596598,0.0000100606523355011,0.0000860325656625403,0.000086189152998953,-0.0000860725370758105,0.00000430257093195265,0.0000200138278260703,0.0000207780061700724,-0.0000204224041320452,-0.000012591765041124,-0.0000250560289912254,-0.0000351271099795171,-0.0000333521965049781,-0.0000160777000514635,-0.0000464085230097588,0.00146180940094774,-0.0000487895435349448,-0.00000647144553298524,-0.000027268392486335,0.00000359801712488837,-0.0000191013261606452,0.0000144524327912841,0.0000332292832052227,-0.0000305735867990633,-0.0000102177884209291,0.0000280152531738009,0.0000221647609445427,0.00000364977656900067,-0.00000665524541998369,-0.0000558875513918321,-0.0000625898921391404,-0.0000174216754461428,0.0000163036518634695
"ulcer_date_init1",0.000316160124177543,-0.000000887150035052041,0.00000217127741881315,-0.00000212963494325181,-0.00000495046847260593,0.0000218796916278632,-0.00023265535007087,-0.00000152771900122054,0.000000510960154826089,0.0000149424326464033,-0.0000207593154168855,0.0000348760966500252,-0.0000164475286752929,0.00000038556357115687,0.0000000541735811617372,-0.000000147713729320199,0.000000107103476762524,-0.0000101303811950571,0.000000358993486622507,0.00000367285774510161,-0.000101062537304484,-0.0000992066836285937,0.000150834074461589,-0.000051885139592017,0.0000115759167239126,0.00000529937890264305,-0.00000880413359179519,-0.0000437532661542991,-0.0000143896463017422,-0.0000372202639896236,-0.0000570350288522323,-0.00000980399717244764,-0.000038476558791489,-0.0000487895435349448,0.00231447521696822,-0.0000166376696947172,-0.0000238981963242394,-0.00000133713834372883,-0.0000309975871213242,-0.0000126776083972232,-0.0000108816105387531,-0.0000127707871978979,-0.0000363875848122921,-0.00000918164105119157,-0.00000890378913614185,0.0000109735329672451,-0.0000095257562398911,0.00000228766044405851,-0.00000924939514517957,0.000000460181307420296,0.0000134182607481093
"diab_unc_date_init1",0.000337828258777176,-0.00000269086133919192,0.00000249192131565784,0.00000179797752377023,0.000000848864995818951,0.00000477750793631814,-0.000472783933870479,-0.00000378947683960349,0.00000667265678986446,0.0000179865324403518,0.0000216054102271176,-0.00000912322568821096,-0.00000428131843638646,-0.00000814173349150521,-0.0000000940138476719837,0.000000172665061346581,-0.0000000502692566845759,0.00000587499710158233,0.000000254669315327577,-0.000006292710833609,0.0000607317770281315,0.0000616768405312111,-0.0000345226313227848,-0.0000378385535713179,0.0000158652258278434,0.0000138099450014857,-0.0000124269966379229,-0.0000119552733232908,-0.0000157104045102759,-0.00000180964522163539,-0.0000200309076750154,-0.00000836429940345493,-0.0000124812207074868,-0.00000647144553298524,-0.0000166376696947172,0.000488527083418663,-0.0000047506203727263,-0.000276506231664564,-0.00000983302252832645,0.0000055541375989092,-0.0000369106369286441,0.00000641138747227,-0.000000968512388230618,0.000121400476971122,0.0000565584144302418,0.0000529825996993331,0.0000308196039235965,0.0000622208293757631,0.0000319711676355799,0.000104007891494527,0.000163806108531744
"paralysis_date_init1",0.00093057748516456,-0.0000000585850969500441,0.00000154285321652914,0.000000925582314985858,0.00000648973388720579,0.0000146107048532829,-0.00103286197767274,-0.00000766440275480922,0.00000731085874261085,0.0000413099395425463,0.0000309463696337501,0.0000132794101033782,-0.0000459255085329145,0.00000291425587312199,0.00000000478809472032607,-0.0000000663235635942923,0.0000000403587178820447,0.0000107617009292396,0.00000976312190428989,-0.0000219585620962619,0.000014359332306485,0.0000303436582114624,-0.00011585745016546,0.0000641804164288455,-0.0000027217487315799,0.000000716225373615099,-0.00000184455420250441,-0.0000379297557815025,-0.0000221159917874131,-0.0000227829295500646,-0.00033621321755909,-0.000151146875569321,-0.000011841038880342,-0.000027268392486335,-0.0000238981963242394,-0.0000047506203727263,0.00426083782627676,-0.0000176956430882924,-0.0000107565947764419,-0.00000844588633782694,-0.0000951039251426604,-0.0000164195139975106,-0.0000223486911768975,-0.00000474921462391753,0.00000326124942891658,-0.0000106310080265645,0.0000133692892236956,-0.0000026604847498646,0.00000898087012781062,0.000000421626859247679,0.00000899756907610489
"diab_com_date_init1",0.000116790641675938,0.000000188313969594726,-0.00000204383973267055,0.00000183430347968547,-0.0000059602902195758,-0.0000139455707059778,-0.00014109700348586,-0.00000126505009917083,0.00000242206922467185,0.0000112285393013143,0.0000338088832129802,-0.0000675508404070937,0.00000854824075587401,-0.00000255178869081365,-0.0000000603632957890672,0.000000125178143993281,-0.000000111490636080637,0.00000308812292460742,0.00000290446372577428,-0.00000312216613248548,0.0000100480713364791,0.00000657961080317445,0.0000238456874116268,-0.0000296032810483466,0.0000131085971928684,0.0000335078544009698,-0.0000342444185741155,-0.0000215455253907596,-0.0000209883276445776,-0.0000476662242256054,-0.00000826334358196778,0.00000429865520377953,-0.00000271077277783236,0.00000359801712488837,-0.00000133713834372883,-0.000276506231664564,-0.0000176956430882924,0.00070082462454463,0.0000134237604912012,0.00000990834697175231,0.0000552495363047571,-0.000151816176769646,-0.0000485276604780743,0.0000265117849330315,0.0000222997586398623,0.0000264952325465677,0.0000264730894839737,0.0000320381620831066,0.0000249758067811079,0.0000213722995731201,0.00000772598222289757
"malignancy_date_init1",0.0000767326987272774,-0.000000724827336981421,-0.00000117260537050827,-0.00000167164053025655,0.0000123619767226364,-0.000599454688900859,-0.0000898752436539684,-0.000000518416607677818,-0.000000915029401938435,-0.0000123289808296356,-0.0000406978226409861,0.0000442778793542892,0.00000095302241934349,-0.000000951119910511717,0.0000000882803803106718,-0.000000109492684711586,-0.0000000463700865350914,-0.0000115651382518851,-0.000011920235273227,0.0000237511857728868,0.00003147771506216,0.0000322722065108388,-0.000050496281943231,0.0000172544494129831,0.00000221471212267642,0.0000069126261684614,-0.00000848250843937301,-0.00000367488071035937,-0.0000073988411614782,-0.0000276709967876311,-0.0000265386045532402,0.0000190754636425842,-0.0000325115752435298,-0.0000191013261606452,-0.0000309975871213242,-0.00000983302252832645,-0.0000107565947764419,0.0000134237604912012,0.000840650965023197,-0.000532412728082741,-0.000067898528955583,-0.0000262184430279444,-0.0000181422807776813,0.0000166268877528874,0.0000196515703596274,0.000014463529690846,-0.0000094973597763664,0.00000779556519594347,0.00000397969748287076,0.00000944056066455297,-0.00000257764557953798
"meta_cancer_date_init1",0.000442190409384348,-0.00000131404823904611,0.0000023881206021901,-0.000000117800912656049,-0.000012946147141457,-0.00000144086582628607,-0.000357115224508872,-0.00000284336449864738,0.00000233979661165753,0.00000397312636038701,0.0000158664253471155,-0.0000092404387590397,-0.000002204348641804,-0.00000766117581223038,0.00000034171826112704,-0.000000496535396832215,0.000000180933998142866,0.00000744782325824148,0.00000573330326344201,-0.0000231160725056235,-0.000070477480999618,-0.0000517917206026213,0.000104671074747826,-0.000051164887619112,0.0000130081473390659,-0.00000189653435275522,-0.0000031386005700021,-0.00000822234239644504,-0.000000623786503843909,-0.0000333342454577753,-0.000013194293468831,-0.000000383007681574578,-0.0000174364002921792,0.0000144524327912841,-0.0000126776083972232,0.0000055541375989092,-0.00000844588633782694,0.00000990834697175231,-0.000532412728082741,0.00261614434456367,0.0000225539411970017,0.000000835138540336203,-0.00000981715723365684,0.0000267960531531667,0.0000366692438616562,0.0000429669911552625,0.0000592678800177327,0.0000290080880659943,0.000038008224821617,0.0000430629423715152,-0.0000016786694985601
"aids_date_init1",-0.0394068159969055,-0.00000680644441435102,0.0000138254932270731,-0.00000198198327615927,0.0000380562238069252,0.0000905824580954595,0.0394292883200497,0.000295313573001776,-0.000304464434471159,-0.00027061514186512,-0.000101091138619163,-0.000100088867147923,0.000255284223332191,0.000142359433728532,0.000000765970485951893,-0.000000321431664097751,-0.000000560404360039574,0.0000262179551684427,0.0000542698659096761,-0.000139696389652575,0.000181041469646451,0.000243125680838407,-0.000266822024974756,0.0000266961850913994,0.0000559918537709991,0.0000190962097341108,-0.0000102952612033148,-0.0000317274569559142,0.00000219683177354137,0.0000320070176161328,-0.0000145666693863654,-0.0000316729141273234,-0.0000438705441298858,0.0000332292832052227,-0.0000108816105387531,-0.0000369106369286441,-0.0000951039251426604,0.0000552495363047571,-0.000067898528955583,0.0000225539411970017,0.0764207508605577,-0.0000767292998403112,-0.0000247976598335419,0.0000258278131018742,0.0000188113289270853,-0.000118644052718605,-0.000256414174192178,0.0000123039499339649,0.000038248142475654,-0.000127928594128228,-0.00000326020241401407
"renal_mild_date_init1",-0.000502522095215771,0.000000342169204240903,-0.00000068251774673853,-0.00000501017102925992,-0.00000488795035190617,0.0000248827045275641,0.000447049565810267,0.00000336713210470258,-0.00000574521408498806,0.0000164669294657998,0.000215450939189918,-0.000555293456033335,0.00034252221250299,0.0000118884231960278,0.000000129986504008393,-0.000000164009351111137,0.000000103695240639855,0.0000370130435305483,-0.00000379168268107191,0.0000309240971555762,-0.000000833048910470012,0.0000110047913135182,-0.0000282449972490327,0.0000169042720009724,-0.0000294562675326374,0.0000130179350137215,-0.0000134257891374009,-0.0000420667701089803,-0.0000920851979739439,-0.0000530036270186147,-0.0000297157907211768,-0.0000399278387767191,-0.0000235902149577831,-0.0000305735867990633,-0.0000127707871978979,0.00000641138747227,-0.0000164195139975106,-0.000151816176769646,-0.0000262184430279444,0.000000835138540336203,-0.0000767292998403112,0.000784426217555084,-0.000315130857162746,0.0000126149289429247,0.00000493881043935984,0.00000168503321162106,-0.000013074462632895,0.00000676143528178537,0.00000719455160494935,0.00000651917621495386,0.0000212659481866929
"renal_severe_date_init1",0.000374977739325072,-0.000000359044491224585,0.00000200438675104978,0.0000000474776921727714,0.0000100668128575597,0.000030316695796996,-0.000283400991733009,-0.00000241332621783442,0.00000242847448277632,-0.0000349381273708776,0.0000265222018755434,0.0000316227436603987,-0.000336493029779652,-0.00000590818888687196,-0.000000129896274026432,0.000000176337809068638,-0.0000000887261926305162,0.0000167969607178161,0.00000166997548217116,0.00000747283198611954,-0.0000709550273568377,-0.0000687015730128611,0.000110381129634679,-0.000040771661859179,-0.00000565750140050921,0.0000176723055271055,-0.0000184688319199299,-0.00002899282112896,-0.0000904805135172989,-0.000031765720312866,-0.0000322514761824217,-0.0000174191948116328,0.00000136314188721862,-0.0000102177884209291,-0.0000363875848122921,-0.000000968512388230618,-0.0000223486911768975,-0.0000485276604780743,-0.0000181422807776813,-0.00000981715723365684,-0.0000247976598335419,-0.000315130857162746,0.00189234231037527,-0.0000117528883067653,0.00000455001364599904,-0.0000200928064476317,-0.0000483802866396212,-0.00000770540201560912,-0.0000165407813182865,-0.0000159844961354496,-0.00000209794088862125
"etiology_m0nALD",-0.0019513915761288,0.00000171675207859275,0.00000293479621656948,-0.000000595946313145291,0.000061762552362431,0.00000716740007435787,0.0016173397307786,0.0000118261944450816,-0.00000854347548963197,0.0000173766577629684,0.0000342784564163745,0.0000184732617464279,-0.0000642368446201554,-0.00000689861688236304,-0.0000000747366736859248,0.00000000834104457342664,-0.0000000390761141959861,-0.00000804100589318611,0.000000484224047619793,0.0000278532031652232,-0.0000754333318846113,-0.0000595537172205737,0.0000793537336126663,-0.0000158789653787844,-0.0000432958068719599,-0.0000246978022702797,0.000015597422483412,-0.00000358963137899612,-0.00000498815920864145,0.00000808384711620898,-0.0000173184991343004,-0.0000532378223185769,-0.00000203850056420137,0.0000280152531738009,-0.00000918164105119157,0.000121400476971122,-0.00000474921462391753,0.0000265117849330315,0.0000166268877528874,0.0000267960531531667,0.0000258278131018742,0.0000126149289429247,-0.0000117528883067653,0.00255299241268841,0.00022031884101061,0.000203725877773199,0.00019207049818417,0.000179850890991319,0.000179939619206038,0.000238973504522344,0.000281287034201686
"etiology_m0nMETALD",-0.000743522244901296,-0.00000243387091748933,0.00000313027425872374,0.00000335811267777005,0.0000744762285115871,0.00000032982793995061,0.000722865082433081,0.00000523455824609446,0.000000131603210285079,0.0000204201684473417,0.00000323382777337134,0.000043644275823825,-0.0000419229490697642,-0.0000181628560452969,-0.000000290203790487451,0.000000341138473804925,-0.0000000555276146082332,0.00000345915248602428,-0.0000012503160318551,0.0000210899350953133,-0.000129670600072831,-0.00011777691076367,0.000130351915517541,-0.0000143285849000394,-0.0000214726837455667,-0.0000271925846726311,0.0000211251039900032,0.0000186490663397434,0.00000875563929408227,0.00000229570550596148,-0.00000619186604598697,-0.0000368962334302985,-0.00000136544347998216,0.0000221647609445427,-0.00000890378913614185,0.0000565584144302418,0.00000326124942891658,0.0000222997586398623,0.0000196515703596274,0.0000366692438616562,0.0000188113289270853,0.00000493881043935984,0.00000455001364599904,0.00022031884101061,0.000730659307681177,0.000197101776057591,0.000185744319019468,0.000159279440159058,0.000169639181906206,0.0002083150902824,0.000218867778507164
"etiology_m0nHCV",0.000219965022585245,-0.00000244994604760927,-0.000000498318914181043,0.0000111180407001409,0.0000458362026096561,-0.000137666439526878,-0.000367555786166301,-0.00000273196228013368,0.00000380926048174405,-0.0000748287359880328,-0.000136473096891982,0.000150408384565577,-0.0000147764142428018,0.0000278392469395184,-0.0000000266851827557544,0.000000211271776269323,-0.000000139195111874392,-0.0000025428385452056,0.0000131174741964479,-0.00000617238827026466,0.0000381435213671315,0.00000823490360722919,0.0000494577165860877,-0.0000616100978542735,0.0000551083988863722,0.0000326639602435512,-0.00003140463591601,0.00000467082561485029,0.0000158757896444441,-0.00000105741451742007,0.00000136699584498143,-0.00000906308004400648,-0.00000943882209641397,0.00000364977656900067,0.0000109735329672451,0.0000529825996993331,-0.0000106310080265645,0.0000264952325465677,0.000014463529690846,0.0000429669911552625,-0.000118644052718605,0.00000168503321162106,-0.0000200928064476317,0.000203725877773199,0.000197101776057591,0.000869389271804026,0.000200175517877928,0.000162604837832256,0.000169511972440266,0.00021486742992646,0.000209351318231333
"etiology_m0nHBV",0.000169113783229323,-0.0000016820904351674,0.00000337211895262334,0.00000071901634658956,0.0000518519286184354,-0.000199730895111682,-0.000427313070471699,-0.0000028680248894717,-0.0000000507285362471639,-0.0000333148864502965,-0.0000671748050030896,0.0000439974339016452,0.0000154663509898075,0.0000179480137530986,0.0000000147301029458997,0.000000028265279935193,0.000000127480658800211,-0.0000296047355830013,-0.00000846700980826842,0.0000515116723370632,0.000071136587886632,0.0000536882751506712,-0.000000208446268914007,-0.0000593799536584787,0.0000632343696873613,0.0000258694010155409,-0.0000295057308683184,0.000012122362811386,0.0000245697202883007,0.0000108991355637845,-0.00000422924798761491,-0.0000036467516236316,0.0000198914291459267,-0.00000665524541998369,-0.0000095257562398911,0.0000308196039235965,0.0000133692892236956,0.0000264730894839737,-0.0000094973597763664,0.0000592678800177327,-0.000256414174192178,-0.000013074462632895,-0.0000483802866396212,0.00019207049818417,0.000185744319019468,0.000200175517877928,0.00717485096104721,0.000157961478774933,0.000166785854304673,0.00020576003301588,0.000203828717204697
"etiology_m0nBiliary",0.000183284207551338,0.000000232115122764317,0.000000102526199859363,-0.00000056177141877059,-0.0000839621502997989,0.0000141647037237405,-0.000660478288520834,-0.00000471669872449775,0.00000541056597444026,-0.0000620803013137827,-0.000067704571770173,0.0000545435482375136,0.0000212546404913699,-0.0000420888152806153,0.000000174778861393652,-0.000000685275376893426,0.000000789636455713966,0.0000638830789450552,0.00000732655076186227,0.00000385804398077486,0.000281161182355842,0.000261961549260055,-0.000274520589189204,0.0000116306845778101,0.0000432051207053727,0.0000187243854402897,-0.0000251032466081441,-0.00000160047703164787,0.0000286298912288371,0.0000107243626955299,-0.000000569899868237471,0.0000186772309414029,0.0000216878316218328,-0.0000558875513918321,0.00000228766044405851,0.0000622208293757631,-0.0000026604847498646,0.0000320381620831066,0.00000779556519594347,0.0000290080880659943,0.0000123039499339649,0.00000676143528178537,-0.00000770540201560912,0.000179850890991319,0.000159279440159058,0.000162604837832256,0.000157961478774933,0.00228181452461612,0.000182169906993111,0.000191705045119262,0.000214238269615817
"etiology_m0nOther",0.000242951657796944,0.00000303513755452178,-0.00000241773610401653,0.000000312815766180322,-0.0000229769477289266,-0.0000178816767555973,-0.00050582365140436,-0.00000367193544914156,0.00000630040623500927,-0.000044569540441588,-0.0000816395972457915,0.0000743317946470925,0.0000240955513831549,-0.000021199354079538,-0.000000200564653008246,0.000000158121868051822,0.000000212513700791044,0.0000377492234776433,0.0000086358445214365,-0.000020992913321053,-0.00001572223674301,-0.0000473025711513204,0.0000363168374850898,-0.0000042182700445654,-0.0000137862397712337,-0.0000386691506097403,0.0000337237834711736,-0.00000617144197759797,0.00000281684011970904,0.00000299106615065808,-0.00000319125226292608,0.0000276922754722351,0.00000525962440839572,-0.0000625898921391404,-0.00000924939514517957,0.0000319711676355799,0.00000898087012781062,0.0000249758067811079,0.00000397969748287076,0.000038008224821617,0.000038248142475654,0.00000719455160494935,-0.0000165407813182865,0.000179939619206038,0.000169639181906206,0.000169511972440266,0.000166785854304673,0.000182169906993111,0.00356076920226043,0.000188314707577395,0.000198225803376596
